S,E,I,R,M
900.0,0.0,100.0,0.0,0.0
875.1232103339116,24.876789666088317,93.00594744220761,1.8077886589022076,5.186263898890182
852.6258404602365,44.4334963491833,89.44172578680701,3.489139628866985,10.009797774906172
831.5468170688749,60.26007563916876,88.43856857805736,5.106057003967294,14.648481709931694
811.2194918755581,73.46411086331227,89.37641857952202,6.704839416816866,19.235139264790718
791.1787797334076,84.8206957710336,91.80951212422686,8.32057617563043,23.870436195701444
771.1010716852537,94.87182477899512,95.4148856333981,9.98029812360565,28.631919778747427
750.764428652814,103.99375374681932,99.95623244885623,11.705197604990733,33.58038754651971
730.0217236682838,112.44344955298247,105.25825019496111,13.512195039067084,38.76438154470549
708.7822497885437,120.39108322501839,111.18827306261711,15.415041748650502,44.22335217517026
686.9989512942077,127.94305880084723,117.64302972502311,17.425090739105713,49.989869440816214
664.6594178119495,135.1585570456018,124.53904963297926,19.551828088463633,56.091147421005736
641.7793906945791,142.06161129264498,131.8056959170008,21.803230903633224,62.550071192141864
618.3979229594082,148.6501022518669,139.38011304635071,24.185999326207895,69.38586241616625
594.5735949676579,154.90263380864832,147.20359111974741,26.7056972026249,76.61448290132147
570.3813680158333,160.78395812877335,155.21899722157391,29.36682702838447,84.24884960543484
545.9097869849957,166.24941040861728,163.3690277272125,32.17285845661782,92.29891642255669
521.2583392605892,171.24866312690065,171.59510707093995,35.12622521202917,100.77166532954101
496.5348512803314,175.72899888161953,179.8368073213372,38.22830209688872,109.67104041982313
471.8528628045467,179.6382186253873,188.03169523104398,41.47937150417567,118.99785183484633
447.328965963687,182.9272413436757,196.11553376384808,44.87858716570404,128.7496717630852
423.08013310318705,185.55240763006714,204.02277683251793,48.42394154343241,138.92074089079543
399.2210850822947,187.47747050394983,211.6873017379938,52.11224216458803,149.5019005111736
375.8617701055738,188.6752403627499,219.0433257141868,55.93910119774358,160.4805626197459
353.1050323829869,189.12884565724298,226.02645281749403,59.89894159808687,171.8407275441892
331.0445501721503,188.83257516138582,232.57479661961844,63.98502217824048,183.56305586860495
309.7631147619155,187.7922797368531,238.6301239426311,68.18948297499482,195.62499858360547
289.331306979781,186.0253290815155,244.13896609283046,72.50341129235399,208.00098655351906
269.8066076512666,183.560139638679,249.0536472615979,76.91692783334128,220.66267761511526
251.23295530366735,180.4353110673737,253.33318519392736,81.41929142311875,233.5792570119128
233.64074065175512,176.69842800777482,256.9440267866457,85.9990200142903,246.71778453953408
217.04720529268022,172.40459927966737,259.8605905962619,90.64402499026593,260.0435798411246
201.45719348412746,167.61481667770767,262.0655987234821,95.34175527602144,273.52063583866135
186.86419224960534,162.39421944490468,263.5501914801936,100.07934744862872,287.1120493766677
173.25158705914453,156.8103483257389,264.31382888153297,104.84377792072272,300.7804578128609
160.59405802139847,150.9314654947077,264.36399264082235,109.62201334315326,314.4884704999182
148.8590443623663,144.82500479800171,263.71571040738297,114.4011556203351,328.19908481191385
138.00821199285542,138.55620210199467,262.39093008385294,119.16857832482316,341.8760774964737
127.9988689674634,132.18693965550187,260.41777599879276,123.91205180086708,355.4843635773748
118.78528533039001,125.7748226721182,257.8297204960602,128.6198548211386,368.9903166802929
110.31988603296577,119.37249199722069,254.66470430727827,133.28087126754565,382.36204639498953
102.55429729774764,113.02716457742639,250.9642371968931,137.88467091023946,395.5696300176933
95.4402372571712,106.78038397619073,246.77250718789173,142.42157392818532,408.5852976505609
88.93025044830405,100.66795652463395,242.13552259741252,146.88269932641666,421.3835711032327
82.97829258962638,94.72004473789433,237.10030653128152,151.25999784310628,433.9413582980914
77.54017699967876,88.96138804695019,231.71415875868857,155.54627029480116,446.2380058998812
72.57389719203485,83.4116212616046,226.0239953042489,159.73517257791138,458.2553136642002
68.03984184355647,78.08566301496126,220.07577187456926,163.82120873141926,469.9775145354937
63.90091877658178,72.99414927629124,213.9139935283393,167.7997135763592,481.3912248424284
60.12260412064876,68.14389043919383,207.58130988552506,171.66682649116933,492.48536906346294
56.67293170471403,63.538334147276785,201.11819267982932,175.4194578692805,503.2510835988993
53.522436218087506,59.178019640908765,194.56269057351443,179.05524974753556,513.6816038199537
50.64406196365291,55.06101280376001,187.9502548285312,182.57253200217855,523.7721384018773
48.01304726033747,51.183314133629125,181.3136285967653,185.97027539334653,533.5197346159215
45.60679284048988,47.539234492492895,174.68279217925087,189.2480426081629,542.9231378796034
43.40472100242856,44.12173568430633,168.0849565310627,192.4059383142331,551.9826484679692
41.38813085992552,40.92273467646828,161.54459747987875,195.44455909572235,560.6999778880049
39.54005379718092,37.93337165404729,155.08352351302744,198.36494400803284,569.0781070277113
37.845112192035515,35.14424311931784,148.72097050992483,201.16852635792728,577.1211478207944
36.28938360294771,32.545601973043055,142.47371740336436,203.857087196215,584.8342098244298
34.860271911141794,30.127526989155626,136.3562174028258,206.4327109013494,592.2232727955272
33.54638634937178,27.880064369371823,130.3807400734083,208.89774313526573,599.2950660725822
32.337428912850186,25.793344182595455,124.5575202107334,211.25475136770558,606.0569553261153
31.224090316380934,23.857674493919276,118.89491006765725,213.50648809188505,612.5168370301574
30.197954416305663,22.063615901907443,113.3995320610724,215.65585679210014,618.6830408286143
29.251410840128024,20.402039057214054,108.0764296093014,217.70588067194836,624.564239821408
28.377575446358108,18.864167551756807,102.92921421906853,219.65967410937174,630.1693686734446
27.570218160099483,17.44160836225698,97.9602073550226,221.52041677072123,635.5075493518996
26.823697686091236,16.126371817620576,93.17057598553457,223.29133028952242,640.5880242212311
26.132902582057955,14.910882845685187,88.56046100867705,224.9756573956228,645.4200961679569
25.493198174660815,13.787985047897774,84.1290980254915,226.57664336600916,650.0130753859406
24.90037881280866,12.75093895496843,79.87493014797344,228.09751965895072,654.3762324252987
24.350624974458235,11.79341563523263,75.79571271101045,229.54148958747183,658.5187570918267
23.840464770137004,10.909486661840667,71.88860990516226,230.9117158857956,662.4497227770644
23.366739416861563,10.093611295521143,68.15028346492383,232.21131002270357,666.1780557999898
22.926572288117125,9.340621606397512,64.57697363897063,233.44332311819218,669.7125093483224
