S,E,I,R,M
900.0,0.0,100.0,0.0,0.0
885.2302199070256,14.76978009297439,98.55091676863923,0.6987871078095776,0.7502961235511963
870.9133387551703,23.498799011595516,102.71069419262665,1.3874482088169757,1.4897198317904623
856.2334715685037,29.288347541066145,110.11264940346311,2.105177298176771,2.260354188790264
840.7609558314309,33.6801802843273,119.59770845916202,2.874630296275731,3.086525128803967
824.2593232357109,37.439564435276665,130.60688656555925,3.71036366422404,3.9838620992291207
806.5923779246647,40.941970611706296,142.8788232079519,4.623027749455647,4.96380050622142
787.6796794772101,44.36506190893947,156.29799728990125,5.621446545822854,6.035814778126251
767.4758090462144,47.784264433201955,170.81777712695384,6.7136368006492475,7.208512592980534
745.9614069537143,51.22040910491816,186.4207427832078,7.907289405059299,8.49015175310039
723.1400158824144,54.663543505740265,203.09760773023595,9.209973521911209,9.888859359698145
699.0377028800269,58.08495615838115,220.83545470306882,10.629193420999766,11.41269283752332
673.703868925215,61.44346408983089,239.61069118342942,12.17236310793747,13.069612693587104
647.212356513997,64.68902359549703,259.38448574249463,13.846731726860694,14.867402421150603
619.662311264762,67.76522092156553,280.09963657801524,15.659277072887418,16.813554162769744
591.1784312551139,70.6114329137663,301.6784277307081,17.616577222316067,18.91513087809558
561.9103429669922,73.1650436179555,324.0213338057621,19.724667182340887,21.178612426949282
532.0309237724704,75.36387573182256,347.006582072206,21.98888648952819,23.609731933972796
501.73347161776775,77.14885496539375,370.4906408008109,24.41372374829943,26.21330886772806
471.22771255733085,78.46682854191275,394.3097085351232,27.002664581856585,28.993085783776532
440.734736482064,79.27338917897181,418.282248107321,29.758049989941547,31.95157624170158
410.48105473810665,79.53550878014863,442.21255233301946,32.680952413971575,35.089931734753605
380.6920699072342,79.23376355844188,465.8952544427684,35.7710767187904,38.40783537276506
351.5853251994508,78.36393771485872,489.12061498629924,39.02669269273309,41.903429406658134
323.3639464736198,76.9378277680141,511.6803388460797,42.44460449189627,45.57328242039011
296.210694740385,74.98313209880544,533.3736122601346,46.02016073294904,49.41240016772587
270.283007433313,72.54239351551347,554.0130105747337,49.7473067718811,53.41428170455865
245.7093258635958,69.6710556954998,573.4299203286691,53.61867826536505,57.57101984687015
222.586893920856,66.43478368870566,591.4791474591149,57.62573262094452,61.87344231037887
200.98108419452836,62.90627073654073,608.0424449947817,61.75891264877082,66.31128742537827
180.92617956270266,59.16179770197046,623.0307815512023,66.00783486440449,70.87340631972003
162.42742729414275,55.277821659881496,636.3852752801766,70.36149364356955,75.54798212222943
145.46410132553612,51.32784695344084,648.0768236442898,74.80847190322591,80.3227561735072
129.99326332405352,47.37978124079292,658.1045547806553,79.33714919555402,85.18525145894404
115.95390486953153,43.49391071101504,666.4933010168072,83.93589898026886,90.12298442237716
103.27117662308451,39.721554351744494,673.2903429593473,88.59326824218878,95.12365782363467
91.8604571045261,36.10438773995704,678.5616916314979,93.2981343569156,100.17532916710321
81.63107362682435,32.674370506465316,682.3881686548214,98.03983597657108,105.26655123531776
72.48955146335648,29.454173010029525,684.8615157899582,102.80827652434886,110.38648321230689
64.34232675092181,26.457977851766437,686.0807222773004,107.59400050303833,115.5249726169729
57.09790879903941,23.692528745712412,686.1487086351176,112.38824413947894,120.67260968065153
50.668515805570294,21.15830916305697,685.1694553322121,117.18296285582305,125.8207568433374
44.97123406344043,18.850751567898694,683.2456189858752,121.97083867633366,130.96155670645183
39.92876571708375,16.761400612189746,680.4766405942095,126.7452709764807,136.08792210003622
35.469836004561834,14.87897677256814,676.9573212541752,131.50035401260874,141.19351195608598
31.529330035624987,13.190308044709798,672.7768209252071,136.23084449890598,146.27269649555208
28.04822375630913,11.681114962505875,668.0180241902176,140.93212218786246,151.32051490310488
24.97336576157298,10.33664777229221,662.7572122041594,145.60014601874798,156.33262824322736
22.2571575357107,9.14218411668824,657.063980458941,150.2314079737088,161.30526991495114
19.857170588399065,8.083401533692875,651.0013460291059,154.8228863592163,166.23519548958578
17.735730492032665,7.146642126623563,644.625994191301,159.37199983693452,171.11963335310827
15.859490387900426,6.3190876324330185,637.9886216028049,163.87656317793264,175.95623719892896
14.199010265610243,5.588862483047205,631.1343407408449,168.33474541498506,180.74304109551252
12.728353232630445,4.945080885311466,624.1031174725255,172.74503082104107,185.47841758849148
11.424705988646123,4.377851884329639,616.9302200957974,177.10618294537673,190.16103908585
10.268027665587711,3.878254145513938,609.6466637890662,181.4172117875874,194.78984261224463
9.240728935200428,3.438290009820413,602.2796390796293,185.6773440773366,199.3639978980132
8.327381671184105,3.05082637673201,594.8529167209309,189.8859965481871,203.88287868296578
7.514458345199488,2.7095282191615464,587.3872243370225,194.0427520406622,208.34603705795416
6.790099617099818,2.408789057487166,579.9005924557733,198.14733823724984,212.7531806323898
6.1439081513459595,2.1436615112157447,572.4086692239603,202.19960881544213,217.1041522980359
5.566766474568489,1.9097900839417996,564.9250042874319,206.19952679996354,221.39891235409425
5.050676621560566,1.703347589393677,557.4613031280946,210.1471498987168,225.63752276223428
