S,E,I,R,M
900.0,0.0,100.0,0.0,0.0
884.8362469959385,15.163753004061453,86.39080565975078,6.235640364866606,7.373553975382606
871.9568769459796,23.740304787250352,78.93653129217826,11.622660314119491,13.74362666047222
860.3601017659215,28.600606676698398,74.93037863378412,16.54485852200012,19.564054401595765
849.4982872611487,31.346804103282196,72.84857486381688,21.217247457635743,25.089086314116393
839.0715660872088,32.878655961932076,71.8293400517881,25.759822597073978,30.46061530199694
828.9169134292919,33.703765898996515,71.3834882916743,30.23884191916057,35.75699046087665
818.9474230112364,34.10958302784062,71.23244393242267,34.69005952892604,41.02049049957418
809.1186782338536,34.25950113976732,71.2171088698063,39.13185855565716,46.27285320091552
799.4099854613305,34.24682696077556,71.24640107172239,43.5727013430338,51.524085163137684
789.8138428741283,34.125198981135384,71.26811045628064,48.015370686776876,56.777477001678704
780.3300037579198,33.925780298706535,71.25235260029935,52.45939374966643,62.03246959340785
770.9621153946879,33.666997273621746,71.18215285124167,56.90243420932778,67.28630027112085
761.7158075485046,33.36006517864839,71.04807527529964,61.34109726510085,72.53495473244651
752.5975999045666,33.01212695534108,70.84515050332288,65.77139972542824,77.7737229113412
743.6142741467759,32.62803668819878,70.57111231561663,70.18904852676394,82.99752832264475
734.772511083346,32.211371957848314,70.22538028628915,74.58960929225188,88.20112738026462
726.078680109253,31.765006595267252,69.808468143623,78.9686114517648,93.37923370009185
717.5387171866429,31.291432395136233,69.32163517074748,83.3216164694236,98.52659877804966
709.1580550892255,30.792937276848,68.76667633622752,87.6442643337163,103.63806696398254
700.9415852211023,30.271701316682144,68.14579154058922,91.93230696091527,108.70861496071093
692.8936391199095,29.729845845880373,67.46149990712391,96.18163344517811,113.73338168190799
685.0179827341226,29.169455842646894,66.71657966893676,100.38828996413118,118.70769179016246
677.3178193853221,28.59258728530493,65.91402259076649,104.54849593602579,123.62707480258065
669.7957989259074,28.001266223496344,65.05699668013652,108.65865733480291,128.4872808356567
662.4540315116262,27.39748349812022,64.14881370966455,112.71537767995943,133.28429360062944
655.2941049268295,26.78318740679802,63.192899661070776,116.71546700122235,138.0143410040792
648.3171046989497,26.16027566134067,62.192767110294135,120.65594896021773,142.67390356919762
641.5236364139361,25.5305874263816,61.15198908864833,124.53406625017472,147.25972082085917
634.9138497510204,24.89589589777171,60.07417424217169,128.3472843657053,151.76879574333074
628.4874638241405,24.25790168024774,58.96294326565845,132.09329382361045,156.19839740634268
622.243793465972,23.618227101623688,57.82190666469671,135.77001091419726,160.54606185351022
616.1817761284325,22.97841152389681,56.65464393072698,139.3755770659166,164.809591351027
610.2999991059406,22.339907662105002,55.4646842197018,142.90835691143243,168.98705210081997
604.5967268173553,21.70407888905258,54.255488615674885,146.36693514888196,173.0767705290352
599.0699279107082,21.072197482045155,53.03043404337037,149.7501122971566,177.07732826671955
593.7173019821092,20.445443752953633,51.792798872620914,153.05689944802896,180.98755594428712
588.5363057266705,19.82490599310838,50.5457502350755,156.28651212062428,184.80652592452117
583.5241783648905,19.211581158371057,49.292333051364466,159.43836332500732,188.53354410036653
578.6779662124749,18.60637621637533,48.035460745972784,162.51205594154268,192.16814088363424
573.9945462848683,18.010110076768164,46.777907608033,165.50737452126822,195.71006150906226
569.4706488496428,17.423516025875475,45.52230273947181,168.42427660991473,199.15925577509518
565.1028788601918,16.847244589208763,44.271125517618195,171.262883694554,202.5158673384272
560.8877362228108,16.28186674833006,43.02670248756966,174.02347186731137,205.78022267397816
