S,E,I,R,M
900.0,0.0,100.0,0.0,0.0
857.2859479180186,42.71405208198139,99.72229059419317,0.06724441244808532,0.21046499335875105
816.7120984032068,82.018238217891,100.71501579242918,0.13430208083792278,0.4203455056350141
777.6737462247654,118.61862096024475,102.8732901566014,0.20202730145453812,0.6323153569338152
739.7048186236614,153.0616428757905,106.1135070393319,0.27120384098635875,0.848827620229835
702.4521508427579,185.76459567528715,110.36853483085908,0.3425592453230152,1.0721594057729027
665.657025451979,217.0379198617975,115.58383223285105,0.41677591809758674,1.3044465352748211
629.1416413757538,247.1019118258269,121.71423717134425,0.4944995869675481,1.547710040107481
592.7988671577934,276.09965008934785,128.72126124095283,0.5763456106190876,1.8038759012868053
556.5840818523068,304.1074496943603,136.57077589168776,0.6629034664363314,2.074789095208877
520.5082111562598,331.1438105966004,145.23101579526002,0.7547396822604882,2.3622227696193128
484.63128527330014,357.1775783390576,154.67085374475025,0.8523994255243967,2.6678832173676534
449.05601627341554,382.1358426559951,164.85832291880644,0.9564069323534914,2.9934112194294658
413.9210403551965,405.9119363905477,175.75937803347193,1.06726494297201,3.34038027781188
379.39360876844245,428.3737479863637,187.33689770002343,1.1854533040530273,3.7102922411174086
345.66164711204783,449.37241851745284,199.54993663986923,1.3114269002098786,4.104570830420253
312.9252370043697,468.75135782874713,212.35323849292257,1.4456130826438853,4.524553591316746
281.387702270182,486.35538815779165,225.69701798123546,1.5884087701829324,4.971482820607968
251.24659534771774,502.0397157447228,239.5270154692091,1.7401774038372637,5.446496034513075
222.68496777392568,515.678351685408,253.78481805090965,1.901245938043968,5.95061655171276
195.86336028162836,527.171562865154,268.4084300532238,2.0719020478247443,6.484744752169125
170.91295431686584,536.4519399952878,283.33306343161627,2.2523917195751646,7.049650536654971
147.93028321986463,543.4887256154032,298.49210634159186,2.442917373350916,7.645967449789468
126.97380970675388,548.290147146191,313.8182176690132,2.6436366364642336,8.274188841577695
108.06254536569526,550.9036385785062,329.2444878701544,2.854661853090815,8.934666332553334
91.1767326072299,551.4139931185713,344.70560317763864,3.076060374476808,9.627610722083308
76.26044903244919,549.9396483274666,360.1389516611566,3.3078556320092396,10.353095346918368
63.22584875271928,546.6274447322666,375.4856157933494,3.5500289540504784,11.111061767614297
51.958642715459874,541.6463012299567,390.6912064604088,3.8025220502177914,11.901327543956835
42.32435309806711,535.1803044200741,405.70650665968344,4.065240056488429,12.723595765686959
34.17486058245427,527.4217104744051,420.487907992001,4.338055013155386,13.577465937984282
27.354795387572505,518.5643112661905,434.99763792432316,4.620809636299852,14.462445785613998
21.707394304889455,508.79753168634585,449.2037892312975,4.913321242085113,15.377963535382149
17.07954328593646,498.3015168632554,463.0801738994049,5.215385690848234,16.32338026055506
13.325833397510566,487.2433520459439,476.606031405797,5.52678123295046,17.298001917798135
10.311563220075076,475.7744484069759,489.76562544434387,5.847272158461426,18.30109077014375
7.914712022587175,464.02903577521414,502.5477640653259,6.1766121756641645,19.331875961208635
6.026978334841191,452.12363477416335,514.9452763446413,6.514547466880883,20.389563079473273
4.554025052978447,440.1573381176896,526.9544748158107,6.860819392388006,21.473342621133224
3.4150957267713924,428.21271236252767,538.5746277562962,7.2151668328467915,22.582397321557963
2.54217051880847,416.3571331845441,549.8074597436743,7.577328176875976,23.71590837609717
1.8788192419877363,404.644383885974,560.6566932895294,7.9470429727763525,24.87306060973261
1.3788880042830924,393.11637278019964,571.1276392614577,8.32405327202976,26.053046682029812
1.0051300578950813,381.8048553233579,581.2268394912959,8.708104697379747,27.25507043007143
0.7278643340035977,370.73307737045945,590.9617615657447,9.098947270586246,28.478349459206065
0.5237196463053251,359.9172839173902,600.3405433099224,9.496336034943985,29.722117091438168
0.3745004133371551,349.3680614771883,609.3717828274489,9.900031505980385,30.985623776045287
0.2661918226096205,339.09150111274755,618.0643690253726,10.309799980967126,32.26813805830318
0.18810878845553952,329.0901831049804,626.4273471805697,10.725413734469203,33.56894719152524
0.1321835224271918,319.3639937394436,634.4698141484681,11.146651123494905,34.88735746616623
0.09238045439534831,309.91079046350586,642.2008381415422,11.573296622179502,36.22269431837708
0.06422391829641394,300.7269345072543,649.6293985022033,12.005140802524462,37.57430226972152
0.044422753779808845,291.80771075649193,656.7643414749554,12.441980274637299,38.941544740135676
0.030576148708124612,283.1476539042732,663.6143485819845,12.88361759723067,40.32380376780358
0.020946137046121114,274.74079825228733,670.1879147813364,13.329861166855814,41.720479662474375
0.014283766304650867,266.58086641740874,676.493334111028,13.780525092448599,43.130990612810066
0.009697761333661632,258.66140993264924,682.538690982276,14.235429060222023,44.55477226351923
0.006556333912280806,250.97591252298844,688.3318556762295,14.694398192703908,45.99127727416599
0.004414493067162793,243.51786481063024,693.8804829230552,15.157262904746391,47.43997486850113
0.002960729520677201,236.28081742553667,699.19201270556,15.623858758579937,48.90035038080281
0.0019782501145925954,229.25841798729013,704.2736726392792,16.09402631940773,50.371904803908485
0.0013170226001743878,222.4444361773137,709.1324814452296,16.567611012600565,51.85415434225617
0.0008737724724376561,215.83278011378243,713.7752531582838,17.04446298322694,53.34662997223462
0.000577774927724284,209.41750644467166,718.2086018105972,17.524436958413062,54.84887701139061
0.0003808332843331513,203.19282595432912,722.4389464020413,18.00739211285221,56.36045469749327
0.00025025699821088225,197.15310600379826,726.472516023488,18.4931919376564,57.88093577805935
0.00016397232014213727,191.29287076596208,730.3153550384034,18.981704112653215,59.40990611066134
0.00010713818742406717,185.60679994846296,733.973328257042,19.472800382166938,60.94696427414085
6.981722484341785e-05,180.0897264994739,737.4521260583103,19.966356434279042,62.49172119071204
4.5381530867184635e-05,174.73663364688008,740.7572694292118,20.462251783532867,64.04379975884463
2.9427026121482278e-05,169.54265151690743,743.8941149022863,20.96036965702702,65.60283449675329
1.9037738703612942e-05,164.50305350332482,746.8678593788292,21.46059688382895,67.16847119627853
1.228954724782183e-05,159.61325250511297,749.6835448307893,21.962823787631834,68.74036658691882
7.916923335815567e-06,154.8687971129681,752.3460628777768,22.466944082573278,70.3181880097586
5.090075997074641e-06,150.2653677987589,754.8601592380044,22.97285477213174,71.90161310102914
3.26652029241223e-06,145.79877314382634,757.2304380536002,23.480456051016017,73.49032948503726
2.0925916832887905e-06,141.464946129451,759.461366091797,23.989651209963224,75.08403447619722
1.3383362548576575e-06,137.25994050420883,761.5572768241886,24.500346543361854,76.6824347899046
8.546139889131058e-07,133.1799272370935,763.5223743866791,25.01245125961792,78.28524626199572
5.449290896202316e-07,129.2211910613416,765.3607374230044,25.52587739418391,79.89219357654123
3.4698869350941936e-07,125.38012711126339,767.0763228148468,26.040539725172344,81.50301000172905
2.2066577094525016e-07,121.6532376526383,768.6729693016207,26.556355691477567,83.11743713359787
1.4016410936006874e-07,118.03712890609688,770.1544009930185,27.073245313331693,84.73522464738905
8.893192339371481e-08,114.52850796217791,771.5242307773767,27.59113111522252,86.35613005629114
5.6368090392339005e-08,111.1241797862921,772.7859636288788,28.109938051103377,87.9799184773579
3.569426657242165e-08,107.82104431154643,773.9429998165459,28.62959343182689,89.60636240438677
2.258327003708312e-08,104.61609361722732,774.9986380179018,29.150026854736613,91.23524148755118
1.4276809037933353e-08,101.5064091906632,775.9560783401218,29.671170135352416,92.86634231958597
9.019099940483116e-09,98.4891592701616,776.8184252514008,30.192957241087434,94.49945822833133
5.693951936126138e-09,95.56159626672316,777.5886904252006,30.715324226936207,96.13438907544625
3.5926328960590137e-09,92.72105426226382,778.2697954999603,31.238209173075393,97.77094106110805
2.2656318001633065e-09,89.96494658211769,778.8645747567764,31.761552124320257,99.4089265345202
1.4281419615568472e-09,87.29076343964284,779.3757777174917,32.28529503138173,101.04816381005571
8.998833964526551e-10,84.6960696508063,779.8060716655549,32.80938169387055,102.68847698886854
5.668397794175779e-10,82.17850241668033,780.1580440919458,33.33375770499654,104.32969578581059
3.56959721881283e-10,79.73576917183962,780.4342050683945,33.858370397912644,105.97165536149646
2.2474379512460446e-10,77.36564549670518,780.6369895500524,34.38316879365477,107.61419615936308
1.4147829409349012e-10,75.0659730919377,780.7687596097153,34.90810355063012,109.25716374757555
8.905304461259488e-11,72.83465781303794,780.8318066056299,35.43312691560788,110.90040866563534
5.605147994152306e-11,70.6696677633657,780.8283532848599,35.958192676167606,112.5437862755509
3.527983347679712e-11,68.56903144384198,780.7605558241256,36.48325611456207,114.18715661743512
2.220691194022082e-11,66.53083595764973,780.6305058099776,37.00827396295241,115.83038426939811
1.3979524437908498e-11,64.55322526829876,780.4402321601051,37.533204359974846,117.47333821160747
8.801545131168671e-12,62.63439850946894,780.1917029875308,38.05800680859938,119.11589169439226
5.5425139840857864e-12,60.77260834509252,779.8868274093895,38.582642135242054,120.7579221102705
3.4910370138558568e-12,58.96615937818247,779.5274573019373,39.10707245009351,122.39931086978345
2.1994783595087353e-12,57.213406606957776,779.1153890033889,39.6312611086277,124.03994328102361
1.3861802939206648e-12,55.51275392686004,778.6523649661366,40.15517267425564,125.6797084327466
8.739189423750837e-13,53.8626526770971,778.1400753598517,40.678772882090236,127.31849908096034
5.511756693421872e-13,52.26160023039024,777.5801596269322,41.20202860378906,128.95621153888823
3.477698037808322e-13,50.708138624640796,776.97420799171,41.724907813443075,130.592745570206
2.1952885094994493e-13,49.200853235270024,776.3237629247948,42.24737955448026,132.22800428545497
